hour,close,log_return_pct,funding_rate,premium
2022-01-01 01:00:00+00:00,0.26966,0.04451038649154377,1.25e-05,0.0001
2022-01-01 02:00:00+00:00,0.26963,-0.011125739409583437,1.25e-05,0.0001
2022-01-01 03:00:00+00:00,0.27018,0.20377547297025073,1.25e-05,0.0001
2022-01-01 04:00:00+00:00,0.26833,-0.6870837228488093,1.25e-05,0.0001
2022-01-01 05:00:00+00:00,0.27163,1.2223279825373519,1.25e-05,0.0001
2022-01-01 06:00:00+00:00,0.26958,-0.7575653828297028,1.25e-05,0.0001
2022-01-01 07:00:00+00:00,0.27146,0.6949606559695348,1.25e-05,0.0001
2022-01-01 08:00:00+00:00,0.27109,-0.13639298031863317,1.25e-05,0.0001
2022-01-01 09:00:00+00:00,0.27101,-0.0295148498729985,1.25e-05,0.0001
2022-01-01 10:00:00+00:00,0.26909,-0.7109824432252286,1.25e-05,0.0001
2022-01-01 11:00:00+00:00,0.26842,-0.24929781659905215,1.25e-05,0.0001
2022-01-01 12:00:00+00:00,0.27015,0.6424442320414943,1.25e-05,0.0001
2022-01-01 13:00:00+00:00,0.27061,0.17013096788005774,1.25e-05,0.0001
2022-01-01 14:00:00+00:00,0.27041,-0.07393442353721798,1.25e-05,0.0001
2022-01-01 15:00:00+00:00,0.27241,0.7368958587562223,1.25e-05,0.0001
2022-01-01 16:00:00+00:00,0.27415,0.636711752899202,1.25e-05,0.0001
2022-01-01 17:00:00+00:00,0.27588,0.6290586713033062,1.25e-05,0.0001
2022-01-01 18:00:00+00:00,0.27518,-0.25405595634202205,1.25e-05,0.0001
2022-01-01 19:00:00+00:00,0.27415,-0.3750027149612869,1.25e-05,0.0001
2022-01-01 20:00:00+00:00,0.27394,-0.07662975433822523,1.25e-05,0.0001
2022-01-01 21:00:00+00:00,0.27347,-0.171717767483509,1.25e-05,0.0001
2022-01-01 22:00:00+00:00,0.27462,0.4196397261765492,1.25e-05,0.0001
2022-01-01 23:00:00+00:00,0.27665,0.7364845450513209,1.25e-05,0.0001
2022-01-02 00:00:00+00:00,0.27826,0.580275906961203,1.25e-05,0.0001
2022-01-02 01:00:00+00:00,0.279,0.2655853407634877,1.25e-05,0.0001
2022-01-02 02:00:00+00:00,0.28184,1.012775221161634,1.25e-05,0.0001
2022-01-02 03:00:00+00:00,0.28268,0.2975981789671459,1.25e-05,0.0001
2022-01-02 04:00:00+00:00,0.28085,-0.6494796844211782,1.25e-05,0.0001
2022-01-02 05:00:00+00:00,0.28174,0.31639408537191427,1.25e-05,0.0001
2022-01-02 06:00:00+00:00,0.28016,-0.5623791294618987,1.25e-05,0.0001
2022-01-02 07:00:00+00:00,0.28061,0.1604936414548946,1.25e-05,0.0001
2022-01-02 08:00:00+00:00,0.28422,1.278278121162457,1.25e-05,0.0001
2022-01-02 09:00:00+00:00,0.28377,-0.158453527052643,1.25e-05,0.0001
2022-01-02 10:00:00+00:00,0.28294,-0.2929189862400566,1.25e-05,0.0001
2022-01-02 11:00:00+00:00,0.28464,0.599036288673669,1.25e-05,0.0001
2022-01-02 12:00:00+00:00,0.28589,0.4381897534244359,1.25e-05,0.0001
2022-01-02 13:00:00+00:00,0.28575,-0.04898187768492688,1.25e-05,0.0001
2022-01-02 14:00:00+00:00,0.28464,-0.38920787573949706,1.25e-05,0.0001
2022-01-02 15:00:00+00:00,0.28627,0.5710197505833097,1.25e-05,0.0001
2022-01-02 16:00:00+00:00,0.29047,1.4564879312118912,1.25e-05,0.0001
2022-01-02 17:00:00+00:00,0.28956,-0.3137771310536427,1.25e-05,0.0001
2022-01-02 18:00:00+00:00,0.28722,-0.8114056792468053,1.25e-05,0.0001
2022-01-02 19:00:00+00:00,0.28789,0.23299900996713024,1.25e-05,0.0001
2022-01-02 20:00:00+00:00,0.28814,0.08680104011830848,1.25e-05,0.0001
2022-01-02 21:00:00+00:00,0.28997,0.6330996220188752,1.25e-05,0.0001
2022-01-02 22:00:00+00:00,0.29107,0.3786318718684358,1.25e-05,0.0001
2022-01-02 23:00:00+00:00,0.29205,0.33612324141180355,1.25e-05,0.0001
2022-01-03 00:00:00+00:00,0.29165,-0.1370567286671586,1.25e-05,0.0001
2022-01-03 01:00:00+00:00,0.29076,-0.305626858321198,1.25e-05,0.0001
2022-01-03 02:00:00+00:00,0.29288,0.7264784195545881,1.25e-05,0.0001
2022-01-03 03:00:00+00:00,0.29214,-0.2529829389316127,1.25e-05,0.0001
2022-01-03 04:00:00+00:00,0.29195,-0.06505846931180376,1.25e-05,0.0001
2022-01-03 05:00:00+00:00,0.29349,0.5261012407900567,1.25e-05,0.0001
2022-01-03 06:00:00+00:00,0.29161,-0.642627403814239,1.25e-05,0.0001
2022-01-03 07:00:00+00:00,0.29105,-0.19222193815601993,1.25e-05,0.0001
2022-01-03 08:00:00+00:00,0.28952,-0.5270694462257413,1.25e-05,0.0001
2022-01-03 09:00:00+00:00,0.28903,-0.16938903021748203,1.25e-05,0.0001
2022-01-03 10:00:00+00:00,0.28993,0.31090255801883465,1.25e-05,0.0001
2022-01-03 11:00:00+00:00,0.2904,0.1619768417140466,1.25e-05,0.0001
2022-01-03 12:00:00+00:00,0.28946,-0.32421647411825244,1.25e-05,0.0001
2022-01-03 13:00:00+00:00,0.29236,0.996880140273256,1.25e-05,0.0001
2022-01-03 14:00:00+00:00,0.29249,0.04445584411080223,1.25e-05,0.0001
2022-01-03 15:00:00+00:00,0.29086,-0.5588426303734894,1.25e-05,0.0001
2022-01-03 16:00:00+00:00,0.28781,-1.0541511548304046,1.25e-05,0.0001
2022-01-03 17:00:00+00:00,0.29121,1.1744116190984555,1.25e-05,0.0001
2022-01-03 18:00:00+00:00,0.29191,0.2400879188661526,1.25e-05,0.0001
2022-01-03 19:00:00+00:00,0.29074,-0.4016138582727392,1.25e-05,0.0001
2022-01-03 20:00:00+00:00,0.28711,-1.2563979408434376,1.25e-05,0.0001
