hour,close,log_return_pct,funding_rate,premium
2023-08-17 03:00:00+00:00,0.192,2.158546560836186,1.25e-05,0.0001
2023-08-17 04:00:00+00:00,0.1982,3.1781249868106007,1.25e-05,0.0001
2023-08-17 05:00:00+00:00,0.1936,-2.3482447053410964,1.25e-05,0.0001
2023-08-17 06:00:00+00:00,0.1903,-1.7192400540372874,1.25e-05,0.0001
2023-08-17 07:00:00+00:00,0.192,0.8893597725677861,1.25e-05,0.0001
2023-08-17 08:00:00+00:00,0.186,-3.1748698314580297,-0.0004466775,-0.00357342
2023-08-17 09:00:00+00:00,0.1824,-1.9544596072970168,-0.0004466775,-0.00357342
2023-08-17 10:00:00+00:00,0.1835,0.6012589854393897,-0.0004466775,-0.00357342
2023-08-17 11:00:00+00:00,0.1783,-2.8747142625530326,-0.0004466775,-0.00357342
2023-08-17 12:00:00+00:00,0.1736,-2.6713722642844884,-0.0004466775,-0.00357342
2023-08-17 13:00:00+00:00,0.1756,1.1454878974766605,-0.0004466775,-0.00357342
2023-08-17 14:00:00+00:00,0.1803,2.6413449008255303,-0.0004466775,-0.00357342
2023-08-17 15:00:00+00:00,0.1805,0.11086475636640229,-0.0004466775,-0.00357342
2023-08-17 16:00:00+00:00,0.175,-3.09448038494216,-0.00089589125,-0.00716713
2023-08-17 17:00:00+00:00,0.1755,0.2853068982406481,-0.00089589125,-0.00716713
2023-08-17 18:00:00+00:00,0.1772,0.9639995265060111,-0.00089589125,-0.00716713
2023-08-17 19:00:00+00:00,0.1803,1.734309203829092,-0.00089589125,-0.00716713
2023-08-17 20:00:00+00:00,0.1775,-1.5651521293801085,-0.00089589125,-0.00716713
2023-08-17 21:00:00+00:00,0.1616,-9.38464628284755,-0.00089589125,-0.00716713
2023-08-17 22:00:00+00:00,0.1697,4.890802615318561,-0.00089589125,-0.00716713
2023-08-17 23:00:00+00:00,0.1718,1.2298837309974575,-0.00089589125,-0.00716713
2023-08-18 00:00:00+00:00,0.1653,-3.8569004723176517,-0.00033739125,-0.00269913
2023-08-18 01:00:00+00:00,0.1621,-1.954857608534814,-0.00033739125,-0.00269913
2023-08-18 02:00:00+00:00,0.1436,-12.118177212750654,-0.00033739125,-0.00269913
