hour,close,log_return_pct,funding_rate,premium
2022-01-01 01:00:00+00:00,19.987,0.05505092349325583,1.25e-05,0.0001
2022-01-01 02:00:00+00:00,19.888,-0.49655274440491914,1.25e-05,0.0001
2022-01-01 03:00:00+00:00,19.77,-0.5950897585829905,1.25e-05,0.0001
2022-01-01 04:00:00+00:00,19.556,-1.08834924661264,1.25e-05,0.0001
2022-01-01 05:00:00+00:00,19.796,1.2197752373240425,1.25e-05,0.0001
2022-01-01 06:00:00+00:00,19.694,-0.5165876264029342,1.25e-05,0.0001
2022-01-01 07:00:00+00:00,19.8,0.5367916874879289,1.25e-05,0.0001
2022-01-01 08:00:00+00:00,19.823,0.11609420075843174,1.25e-05,0.0001
2022-01-01 09:00:00+00:00,19.772,-0.257608426336116,1.25e-05,0.0001
2022-01-01 10:00:00+00:00,19.643,-0.6545754692573521,1.25e-05,0.0001
2022-01-01 11:00:00+00:00,19.608,-0.17833945263278514,1.25e-05,0.0001
2022-01-01 12:00:00+00:00,19.81,1.0249214484648046,1.25e-05,0.0001
2022-01-01 13:00:00+00:00,19.794,-0.08079992359600495,1.25e-05,0.0001
2022-01-01 14:00:00+00:00,19.83,0.1817081057205037,1.25e-05,0.0001
2022-01-01 15:00:00+00:00,20.042,1.0634129104432617,1.25e-05,0.0001
2022-01-01 16:00:00+00:00,20.103,0.3038986023006199,1.25e-05,0.0001
2022-01-01 17:00:00+00:00,20.316,1.0539695279854986,1.25e-05,0.0001
2022-01-01 18:00:00+00:00,20.309,-0.03446153880258722,1.25e-05,0.0001
2022-01-01 19:00:00+00:00,20.201,-0.533202941864823,1.25e-05,0.0001
2022-01-01 20:00:00+00:00,20.327,0.6217943444500486,1.25e-05,0.0001
2022-01-01 21:00:00+00:00,20.366,0.19167921726487205,1.25e-05,0.0001
2022-01-01 22:00:00+00:00,20.431,0.31865115082013257,1.25e-05,0.0001
2022-01-01 23:00:00+00:00,20.736,1.481796491218929,1.25e-05,0.0001
2022-01-02 00:00:00+00:00,21.039,1.450653805301898,1.25e-05,0.0001
2022-01-02 01:00:00+00:00,20.97,-0.3285013309054608,1.25e-05,0.0001
2022-01-02 02:00:00+00:00,20.846,-0.5930761596698001,1.25e-05,0.0001
2022-01-02 03:00:00+00:00,21.031,0.8835456384410465,1.25e-05,0.0001
2022-01-02 04:00:00+00:00,20.724,-1.4705090748999146,1.25e-05,0.0001
2022-01-02 05:00:00+00:00,20.878,0.7403524033564696,1.25e-05,0.0001
2022-01-02 06:00:00+00:00,20.749,-0.6197920241792679,1.25e-05,0.0001
2022-01-02 07:00:00+00:00,20.742,-0.03374225767715269,1.25e-05,0.0001
2022-01-02 08:00:00+00:00,20.886,0.6918447889814345,1.25e-05,0.0001
2022-01-02 09:00:00+00:00,21.054,0.8011487771776077,1.25e-05,0.0001
2022-01-02 10:00:00+00:00,20.955,-0.47132844520982015,1.25e-05,0.0001
2022-01-02 11:00:00+00:00,21.06,0.49982253287946227,1.25e-05,0.0001
2022-01-02 12:00:00+00:00,21.225,0.7804225491581689,1.25e-05,0.0001
2022-01-02 13:00:00+00:00,21.284,0.27758845367116664,1.25e-05,0.0001
2022-01-02 14:00:00+00:00,21.276,-0.0375939854051649,1.25e-05,0.0001
2022-01-02 15:00:00+00:00,21.405,0.6044862716838408,1.25e-05,0.0001
2022-01-02 16:00:00+00:00,21.935,2.4458995021267746,1.25e-05,0.0001
2022-01-02 17:00:00+00:00,22.111,0.7991687631841611,1.25e-05,0.0001
2022-01-02 18:00:00+00:00,21.952,-0.7216970706544146,1.25e-05,0.0001
2022-01-02 19:00:00+00:00,21.974,0.10016847352143586,1.25e-05,0.0001
2022-01-02 20:00:00+00:00,21.92,-0.2460474198874314,1.25e-05,0.0001
2022-01-02 21:00:00+00:00,21.868,-0.23750810470621422,1.25e-05,0.0001
2022-01-02 22:00:00+00:00,21.762,-0.48590515039324494,1.25e-05,0.0001
2022-01-02 23:00:00+00:00,21.854,0.4218641619733279,1.25e-05,0.0001
2022-01-03 00:00:00+00:00,21.737,-0.5368093457825339,1.25e-05,0.0001
2022-01-03 01:00:00+00:00,21.542,-0.9011359762149646,1.25e-05,0.0001
2022-01-03 02:00:00+00:00,21.456,-0.40001913892557955,1.25e-05,0.0001
2022-01-03 03:00:00+00:00,21.373,-0.3875883345649059,1.25e-05,0.0001
2022-01-03 04:00:00+00:00,21.324,-0.22952442331589462,1.25e-05,0.0001
2022-01-03 05:00:00+00:00,21.663,1.5772537176639674,1.25e-05,0.0001
2022-01-03 06:00:00+00:00,21.557,-0.4905146345857684,1.25e-05,0.0001
2022-01-03 07:00:00+00:00,21.666,0.5043621732079062,1.25e-05,0.0001
2022-01-03 08:00:00+00:00,21.964,1.3660537893250468,1.25e-05,0.0001
2022-01-03 09:00:00+00:00,22.132,0.761977561923727,1.25e-05,0.0001
2022-01-03 10:00:00+00:00,22.51,1.6935129882777469,1.25e-05,0.0001
2022-01-03 11:00:00+00:00,22.461,-0.2179183001983199,1.25e-05,0.0001
2022-01-03 12:00:00+00:00,22.357,-0.4641000788535783,1.25e-05,0.0001
2022-01-03 13:00:00+00:00,23.189,3.65385571741765,1.25e-05,0.0001
2022-01-03 14:00:00+00:00,22.868,-1.3939474900573774,1.25e-05,0.0001
2022-01-03 15:00:00+00:00,22.664,-0.8960790873509348,1.25e-05,0.0001
2022-01-03 16:00:00+00:00,22.311,-1.5697932138942634,1.25e-05,0.0001
2022-01-03 17:00:00+00:00,23.057,3.2889580585203313,1.25e-05,0.0001
2022-01-03 18:00:00+00:00,23.006,-0.22143595006576222,1.25e-05,0.0001
2022-01-03 19:00:00+00:00,22.857,-0.6497635314836321,1.25e-05,0.0001
2022-01-03 20:00:00+00:00,22.549,-1.3566697091607745,1.25e-05,0.0001
2022-01-03 21:00:00+00:00,22.866,1.3960372052403662,1.25e-05,0.0001
2022-01-03 22:00:00+00:00,23.37,2.1802057430988517,1.25e-05,0.0001
2022-01-03 23:00:00+00:00,23.697,1.3895309299625065,1.25e-05,0.0001
2022-01-04 00:00:00+00:00,23.274,-1.8011600164506512,1.25e-05,0.0001
2022-01-04 01:00:00+00:00,23.193,-0.3486348679437663,1.25e-05,0.0001
2022-01-04 02:00:00+00:00,22.976,-0.9400316140633851,1.25e-05,0.0001
2022-01-04 03:00:00+00:00,23.072,0.4169568236724831,1.25e-05,0.0001
2022-01-04 04:00:00+00:00,22.953,-0.517111418471405,1.25e-05,0.0001
2022-01-04 05:00:00+00:00,23.13,0.7681829325523198,1.25e-05,0.0001
2022-01-04 06:00:00+00:00,23.357,0.9766248811991782,1.25e-05,0.0001
2022-01-04 07:00:00+00:00,23.545,0.8016758640178294,1.25e-05,0.0001
2022-01-04 08:00:00+00:00,23.672,0.5379431402390544,1.25e-05,0.0001
2022-01-04 09:00:00+00:00,23.487,-0.7845838504021772,1.25e-05,0.0001
2022-01-04 10:00:00+00:00,23.809,1.361658386287841,1.25e-05,0.0001
2022-01-04 11:00:00+00:00,24.05,1.00713360950049,1.25e-05,0.0001
2022-01-04 12:00:00+00:00,24.096,0.1910855065712764,1.25e-05,0.0001
2022-01-04 13:00:00+00:00,23.993,-0.4283730479198872,1.25e-05,0.0001
2022-01-04 14:00:00+00:00,24.001,0.03333750082966873,1.25e-05,0.0001
2022-01-04 15:00:00+00:00,23.726,-1.1524002907669424,1.25e-05,0.0001
2022-01-04 16:00:00+00:00,24.018,1.223205599958013,1.25e-05,0.0001
2022-01-04 17:00:00+00:00,24.101,0.3449784173208367,1.25e-05,0.0001
2022-01-04 18:00:00+00:00,23.47,-2.6530323548767822,1.25e-05,0.0001
2022-01-04 19:00:00+00:00,23.661,0.810511322103157,1.25e-05,0.0001
2022-01-04 20:00:00+00:00,24.142,2.0124939194971625,1.25e-05,0.0001
2022-01-04 21:00:00+00:00,24.192,0.20689377181872579,1.25e-05,0.0001
2022-01-04 22:00:00+00:00,24.0,-0.7968169649176845,1.25e-05,0.0001
2022-01-04 23:00:00+00:00,23.426,-2.4207313700262745,1.25e-05,0.0001
2022-01-05 00:00:00+00:00,24.564,4.743543981946997,1.25e-05,0.0001
2022-01-05 01:00:00+00:00,25.114,2.21435030996194,1.25e-05,0.0001
2022-01-05 02:00:00+00:00,25.365,0.9944811451881096,1.25e-05,0.0001
2022-01-05 03:00:00+00:00,25.584,0.8596885072945151,1.25e-05,0.0001
2022-01-05 04:00:00+00:00,25.886,1.1735125928647985,1.25e-05,0.0001
2022-01-05 05:00:00+00:00,25.652,-0.9080740733629836,1.25e-05,0.0001
2022-01-05 06:00:00+00:00,25.525,-0.4963177235887341,1.25e-05,0.0001
2022-01-05 07:00:00+00:00,25.525,0.0,1.25e-05,0.0001
2022-01-05 08:00:00+00:00,25.817,1.1374825616527744,1.25e-05,0.0001
2022-01-05 09:00:00+00:00,25.907,0.3480012792075203,1.25e-05,0.0001
2022-01-05 10:00:00+00:00,25.841,-0.25508246033423365,1.25e-05,0.0001
2022-01-05 11:00:00+00:00,25.577,-1.0268867707343365,1.25e-05,0.0001
2022-01-05 12:00:00+00:00,25.463,-0.4467092067852586,1.25e-05,0.0001
2022-01-05 13:00:00+00:00,26.568,4.248106599365145,1.25e-05,0.0001
2022-01-05 14:00:00+00:00,26.553,-0.05647484195959189,1.25e-05,0.0001
2022-01-05 15:00:00+00:00,27.079,1.961578408552204,1.25e-05,0.0001
2022-01-05 16:00:00+00:00,26.753,-1.2111903153934573,1.25e-05,0.0001
2022-01-05 17:00:00+00:00,26.202,-2.081087285495812,1.25e-05,0.0001
2022-01-05 18:00:00+00:00,26.686,1.8303339588749867,1.25e-05,0.0001
2022-01-05 19:00:00+00:00,25.295,-5.353233557632942,1.25e-05,0.0001
2022-01-05 20:00:00+00:00,24.649,-2.587041602942033,1.25e-05,0.0001
2022-01-05 21:00:00+00:00,24.214,-1.7805353428930557,1.25e-05,0.0001
2022-01-05 22:00:00+00:00,24.409,0.8020938463278886,1.25e-05,0.0001
2022-01-05 23:00:00+00:00,25.222,3.276471278485544,1.25e-05,0.0001
2022-01-06 00:00:00+00:00,24.979,-0.9681157663174631,1.25e-05,0.0001
2022-01-06 01:00:00+00:00,23.913,-4.3613227756612325,1.25e-05,0.0001
2022-01-06 02:00:00+00:00,23.687,-0.949586967345095,1.25e-05,0.0001
2022-01-06 03:00:00+00:00,23.532,-0.6565177438235288,1.25e-05,0.0001
2022-01-06 04:00:00+00:00,23.891,1.5140621977673603,1.25e-05,0.0001
2022-01-06 05:00:00+00:00,24.588,2.875670006487981,1.25e-05,0.0001
2022-01-06 06:00:00+00:00,24.644,0.22749441075610505,1.25e-05,0.0001
2022-01-06 07:00:00+00:00,24.758,0.46152059572942716,1.25e-05,0.0001
