hour,premium,signal,raw_ret,fund_pnl,net_ret,threshold
2026-02-25 16:00:00+00:00,0.0001,-1,0.2791198806231244,0.00125,0.2533698806231243,0.05
2026-02-25 17:00:00+00:00,0.0001,-1,-0.6322691587702384,0.00125,-0.6580191587702384,0.05
2026-02-25 18:00:00+00:00,0.0001,-1,-1.0625963332699428,0.00125,-1.0883463332699428,0.05
2026-02-25 19:00:00+00:00,0.0001,-1,0.19043594413750853,0.00125,0.16468594413750853,0.05
2026-02-25 20:00:00+00:00,0.0001,-1,-1.2523183922979568,0.00125,-1.2780683922979568,0.05
2026-02-25 21:00:00+00:00,0.0001,-1,2.735249498754828,0.00125,2.709499498754828,0.05
2026-02-25 22:00:00+00:00,0.0001,-1,1.6253472984912962,0.00125,1.5995972984912963,0.05
2026-02-25 23:00:00+00:00,0.0001,-1,0.07649855572228755,0.00125,0.05074855572228755,0.05
2026-02-26 00:00:00+00:00,0.0001,-1,0.1422241911420132,0.00125,0.11647419114201321,0.05
2026-02-26 01:00:00+00:00,0.0001,-1,-0.19687198746348258,0.00125,-0.22262198746348258,0.05
2026-02-26 02:00:00+00:00,0.0001,-1,0.2735381102701699,0.00125,0.24778811027016986,0.05
2026-02-26 03:00:00+00:00,0.0001,-1,0.17545788030188048,0.00125,0.14970788030188048,0.05
2026-02-26 04:00:00+00:00,0.0001,-1,0.5613354676833485,0.00125,0.5355854676833485,0.05
2026-02-26 05:00:00+00:00,0.0001,-1,0.7422623122509578,0.00125,0.7165123122509578,0.05
2026-02-26 06:00:00+00:00,0.0001,-1,0.2895324962467913,0.00125,0.26378249624679123,0.05
2026-02-26 07:00:00+00:00,0.0001,-1,-0.38956029008304555,0.00125,-0.4153102900830456,0.05
2026-02-27 08:00:00+00:00,0.0001,-1,0.887415696103409,0.00125,0.8616656961034089,0.05
2026-02-27 09:00:00+00:00,0.0001,-1,1.572182860268268,0.00125,1.546432860268268,0.05
2026-02-27 10:00:00+00:00,0.0001,-1,0.9896002957138473,0.00125,0.9638502957138473,0.05
2026-02-27 11:00:00+00:00,0.0001,-1,-0.045714286510411824,0.00125,-0.07146428651041183,0.05
