coin,window,is_start,is_end,oos_start,oos_end,best_threshold,is_sharpe,is_total_ret,is_win_rate,is_n,oos_n,oos_sharpe,oos_win_rate,oos_total_ret,oos_gross_ret,oos_fund_pnl,oos_max_dd,oos_p_value,oos_long_net,oos_short_net,oos_long_sharpe,oos_short_sharpe
NEAR,1,2022-01-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,0.07,0.0474677484686862,1.2692163858405827,0.5061655901350558,1703,208,5.262715953614228,0.5432692307692307,28.047142744715845,31.55668074471585,2.106462,-0.2752827256931874,0.41833064780224877,-14.145992340710976,42.19313508542682,-4.2915462113049685,23.50584081779669
NEAR,2,2022-05-01 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-10-28 00:00:00+00:00,0.1,5.239709872442012,72.03813046050522,0.526595744680851,752,767,0.14768408822991766,0.500651890482399,1.0833871226618683,20.729817122661878,1.06257,-0.26368295961046534,0.9651550964964883,3.0112214841575833,-1.9278343614957212,2.355006468616072,-0.31829600340262976
NEAR,3,2022-08-29 00:00:00+00:00,2022-12-27 00:00:00+00:00,2022-12-27 00:00:00+00:00,2023-02-25 00:00:00+00:00,0.03,-0.14271337771721407,-2.114199201497879,0.4989517819706499,1431,96,5.312851694318743,0.5208333333333334,7.177807525515032,9.236704525515032,0.5331029999999999,-0.10797966137550732,0.5793990677079812,3.0190279920058374,4.158779533509197,7.858115562735338,4.725072086488298
NEAR,4,2022-12-27 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-06-25 00:00:00+00:00,0.03,5.240386756157532,12.188086081976095,0.5,176,751,0.3290634598272228,0.4780292942743009,2.3179188146156866,21.4919308146157,1.1029879999999999,-0.25748926536986616,0.9232690705831985,-1.164719432226399,3.4826382468420864,-3.2103790021185272,0.5217334840671003
NEAR,5,2023-04-26 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-10-23 00:00:00+00:00,0.02,0.4730697892260538,6.308515516062279,0.46870925684485004,1534,607,-1.3169089627061596,0.47775947281713343,-4.141806878631511,11.374756121368504,0.8724369999999999,-0.11789518262139712,0.7289705109282558,-4.141602285702898,-0.0002045929286147441,-21.867728781593716,-6.931508276709562e-05
NEAR,6,2023-08-24 00:00:00+00:00,2023-12-22 00:00:00+00:00,2023-12-22 00:00:00+00:00,2024-02-20 00:00:00+00:00,0.05,-5.099179086118142,-15.348413232246898,0.4479166666666667,288,1111,-2.5592985364555263,0.48334833483348333,-35.30609656811471,-4.534831568114711,-0.774265,-0.6375323900664143,0.3622638634473914,-37.52018226499582,2.214085696881101,-2.9590230219969755,2.0166176708963426
NEAR,7,2023-12-22 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-06-19 00:00:00+00:00,0.03,6.550951621630333,27.1888877259847,0.510989010989011,182,96,-5.294192382583812,0.4583333333333333,-5.093486669733807,-2.627882669733808,0.12639599999999998,-0.11156652096769304,0.5807296653047412,-6.076196030738633,0.982709361004826,-9.958207813526684,3.2307795279499074
NEAR,8,2024-04-20 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-10-17 00:00:00+00:00,0.02,9.786387263832756,11.851949424604046,0.515625,128,807,-4.778281310393177,0.46964064436183395,-42.22327610506661,-21.45429710506661,1.0200209999999998,-0.5372428676901309,0.14736522224668286,-2.401660125306699,-39.82161597975992,-11.26156979518513,-4.631631451556676
NEAR,9,2024-08-18 00:00:00+00:00,2024-12-16 00:00:00+00:00,2024-12-16 00:00:00+00:00,2025-02-14 00:00:00+00:00,0.05,0.25969441886916117,1.023753277373146,0.5138888888888888,288,655,1.470190027509703,0.4961832061068702,12.777861381292432,29.479350381292445,0.9835109999999999,-0.3168078647700918,0.687804461589255,4.79548837649261,7.982373004799819,2.517300643903869,1.29136763282977
NEAR,10,2024-12-16 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-06-14 00:00:00+00:00,0.02,1.9713861447493441,20.105022518837814,0.49782135076252726,918,519,-9.324880119218754,0.48747591522157996,-49.36159977860679,-36.08810077860678,0.739501,-0.5799630801952779,0.02363390780813115,-2.043365467181289,-47.31823431142549,-6.2162368659851515,-9.521143501511903
NEAR,11,2025-04-15 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-10-12 00:00:00+00:00,0.05,-4.11881986791511,-54.85708914316136,0.48491704374057315,1326,839,-0.1954505767641255,0.4958283671036949,-1.8846326178435149,19.61311838215651,1.1552489999999997,-0.3870388512118653,0.951781765703585,-0.2888870991511805,-1.5957455186923326,-0.4320242389689303,-0.1780705374257516
NEAR,12,2025-08-13 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-11 00:00:00+00:00,2026-02-09 00:00:00+00:00,0.02,2.3847609488087085,39.063413814700226,0.5100671140939598,1341,583,2.601554464590887,0.4957118353344768,12.612223911963824,27.550433911963843,0.80279,-0.2799277488765501,0.5023956256237805,-2.169275130228458,14.781499042192287,-13.341656583496095,3.169046928047838
