hour,premium,signal,raw_ret,fund_pnl,net_ret,threshold,window
2023-11-29 08:00:00+00:00,-0.00010422,1,0.8870024449493261,0.00130275,0.8613051949493261,0.03,1
2023-11-29 09:00:00+00:00,-0.00010422,1,-0.7801458007656016,0.00130275,-0.8058430507656016,0.03,1
2023-11-29 10:00:00+00:00,-0.00010422,1,1.5191954429943058,0.00130275,1.4934981929943059,0.03,1
2023-11-29 11:00:00+00:00,-0.00010422,1,-2.162054799786442,0.00130275,-2.187752049786442,0.03,1
2023-11-29 12:00:00+00:00,-0.00010422,1,-4.058316003141983,0.00130275,-4.0840132531419835,0.03,1
2023-11-29 13:00:00+00:00,-0.00010422,1,-1.7692914008593075,0.00130275,-1.7949886508593074,0.03,1
2023-11-29 14:00:00+00:00,-0.00010422,1,-0.1900779891808287,0.00130275,-0.2157752391808287,0.03,1
2023-11-29 15:00:00+00:00,-0.00010422,1,-0.8022965670999358,0.00130275,-0.8279938170999358,0.03,1
2023-12-19 00:00:00+00:00,-0.00031748,1,2.53939472176045,0.00537275,2.5177674717604495,0.03,1
2023-12-19 01:00:00+00:00,-0.00031748,1,5.018743735953329,0.00537275,4.997116485953329,0.03,1
2023-12-19 02:00:00+00:00,-0.00031748,1,0.5632054937434146,0.00537275,0.5415782437434146,0.03,1
2023-12-19 03:00:00+00:00,-0.00031748,1,-1.5089880796778854,0.00537275,-1.5306153296778853,0.03,1
2023-12-19 04:00:00+00:00,-0.00031748,1,3.822121282019788,0.00537275,3.8004940320197877,0.03,1
2023-12-19 05:00:00+00:00,-0.00031748,1,4.908048206956931,0.00537275,4.886420956956931,0.03,1
2023-12-19 06:00:00+00:00,-0.00031748,1,-0.9039280093372987,0.00537275,-0.9255552593372987,0.03,1
2023-12-19 07:00:00+00:00,-0.00031748,1,-1.8327441752412243,0.00537275,-1.8543714252412242,0.03,1
2023-12-22 00:00:00+00:00,0.00084677,-1,1.5670208349993195,0.010584625,1.5506054599993195,0.03,1
2023-12-22 01:00:00+00:00,0.00084677,-1,0.8458945495584587,0.010584625,0.8294791745584587,0.03,1
2023-12-22 02:00:00+00:00,0.00084677,-1,1.9569046932855674,0.010584625,1.9404893182855674,0.03,1
2023-12-22 03:00:00+00:00,0.00084677,-1,0.08124577291867133,0.010584625,0.06483039791867133,0.03,1
2023-12-22 04:00:00+00:00,0.00084677,-1,0.027096599542570526,0.010584625,0.01068122454257053,0.03,1
2023-12-22 05:00:00+00:00,0.00084677,-1,3.5585053756795095,0.010584625,3.5420900006795093,0.03,1
2023-12-22 06:00:00+00:00,0.00084677,-1,1.699276232311206,0.010584625,1.682860857311206,0.03,1
2023-12-22 07:00:00+00:00,0.00084677,-1,0.6878788946804306,0.010584625,0.6714635196804306,0.03,1
2023-12-26 16:00:00+00:00,0.00094946,-1,-2.8974810098026027,0.011868249999999999,-2.912612759802603,0.03,1
2023-12-26 17:00:00+00:00,0.00094946,-1,-6.674022801142391,0.011868249999999999,-6.6891545511423915,0.03,1
2023-12-26 18:00:00+00:00,0.00094946,-1,-2.3403408384160613,0.011868249999999999,-2.3554725884160614,0.03,1
2023-12-26 19:00:00+00:00,0.00094946,-1,1.674680286656054,0.011868249999999999,1.659548536656054,0.03,1
2023-12-26 20:00:00+00:00,0.00094946,-1,0.9697045682866761,0.011868249999999999,0.9545728182866761,0.03,1
2023-12-26 21:00:00+00:00,0.00094946,-1,0.9997022970430499,0.011868249999999999,0.9845705470430498,0.03,1
2023-12-26 22:00:00+00:00,0.00094946,-1,-3.208183945418515,0.011868249999999999,-3.223315695418515,0.03,1
2023-12-26 23:00:00+00:00,0.00094946,-1,1.2991089069565334,0.011868249999999999,1.2839771569565335,0.03,1
2023-12-29 16:00:00+00:00,0.00094946,-1,1.1815674012556896,0.012038875,1.1666062762556897,0.03,1
2023-12-29 17:00:00+00:00,0.00094946,-1,-2.7298283015049307,0.012038875,-2.744789426504931,0.03,1
2023-12-29 18:00:00+00:00,0.00094946,-1,-1.0987234993157993,0.012038875,-1.1136846243157992,0.03,1
2023-12-29 19:00:00+00:00,0.00094946,-1,1.5485512474369674,0.012038875,1.5335901224369675,0.03,1
2023-12-29 20:00:00+00:00,0.00094946,-1,1.925829827225691,0.012038875,1.9108687022256912,0.03,1
2023-12-29 21:00:00+00:00,0.00094946,-1,0.8342996826413587,0.012038875,0.8193385576413587,0.03,1
2023-12-29 22:00:00+00:00,0.00094946,-1,1.70790668291393,0.012038875,1.69294555791393,0.03,1
2023-12-29 23:00:00+00:00,0.00094946,-1,-1.3328727582095143,0.012038875,-1.3478338832095142,0.03,1
2023-12-30 00:00:00+00:00,0.00081419,-1,0.7543139214463531,0.010177375,0.7374912964463531,0.03,1
2023-12-30 01:00:00+00:00,0.00081419,-1,1.6174818786950806,0.010177375,1.6006592536950808,0.03,1
2023-12-30 02:00:00+00:00,0.00081419,-1,0.9203083545483823,0.010177375,0.9034857295483824,0.03,1
2023-12-30 03:00:00+00:00,0.00081419,-1,-1.3225762219261321,0.010177375,-1.339398846926132,0.03,1
2023-12-30 04:00:00+00:00,0.00081419,-1,0.8613633390538216,0.010177375,0.8445407140538216,0.03,1
2023-12-30 05:00:00+00:00,0.00081419,-1,0.9617237062103436,0.010177375,0.9449010812103437,0.03,1
2023-12-30 06:00:00+00:00,0.00081419,-1,-0.9801280496873356,0.010177375,-0.9969506746873356,0.03,1
2023-12-30 07:00:00+00:00,0.00081419,-1,0.7388286286617753,0.010177375,0.7220060036617754,0.03,1
2024-01-02 00:00:00+00:00,0.00085949,-1,-3.242349136040349,0.010743625,-3.2586055110403493,0.03,1
2024-01-02 01:00:00+00:00,0.00085949,-1,-5.362970494464372,0.010743625,-5.379226869464373,0.03,1
2024-01-02 02:00:00+00:00,0.00085949,-1,2.5477445964784957,0.010743625,2.5314882214784955,0.03,1
2024-01-02 03:00:00+00:00,0.00085949,-1,1.6557539892796755,0.010743625,1.6394976142796756,0.03,1
2024-01-02 04:00:00+00:00,0.00085949,-1,0.47815205988566606,0.010743625,0.461895684885666,0.03,1
2024-01-02 05:00:00+00:00,0.00085949,-1,0.10656721402830342,0.010743625,0.09031083902830342,0.03,1
2024-01-02 06:00:00+00:00,0.00085949,-1,0.2401922691999858,0.010743625,0.2239358941999858,0.03,1
2024-01-02 07:00:00+00:00,0.00085949,-1,-2.1935340378123054,0.010743625,-2.2097904128123056,0.03,1
2024-01-02 16:00:00+00:00,0.000828,-1,3.335407119404526,0.01035,3.3187571194045256,0.03,1
2024-01-02 17:00:00+00:00,0.000828,-1,-1.110899465735569,0.01035,-1.127549465735569,0.03,1
2024-01-02 18:00:00+00:00,0.000828,-1,0.8957877936498314,0.01035,0.8791377936498314,0.03,1
2024-01-02 19:00:00+00:00,0.000828,-1,3.4151659362238553,0.01035,3.398515936223855,0.03,1
2024-01-02 20:00:00+00:00,0.000828,-1,-0.04168113988791837,0.01035,-0.05833113988791837,0.03,1
2024-01-02 21:00:00+00:00,0.000828,-1,0.3200002730670791,0.01035,0.3033502730670791,0.03,1
2024-01-02 22:00:00+00:00,0.000828,-1,0.6851736236761332,0.01035,0.6685236236761332,0.03,1
2024-01-02 23:00:00+00:00,0.000828,-1,1.4984730484621969,0.01035,1.481823048462197,0.03,1
2024-01-23 08:00:00+00:00,-9.179e-05,1,-2.258132664640361,0.001147375,-2.2839852896403614,0.03,1
2024-01-23 09:00:00+00:00,-9.179e-05,1,-1.5991905695693875,0.001147375,-1.6250431945693875,0.03,1
2024-01-23 10:00:00+00:00,-9.179e-05,1,0.7588494899314377,0.001147375,0.7329968649314377,0.03,1
2024-01-23 11:00:00+00:00,-9.179e-05,1,2.637210433919591,0.001147375,2.611357808919591,0.03,1
2024-01-23 12:00:00+00:00,-9.179e-05,1,-1.7968693542816438,0.001147375,-1.8227219792816438,0.03,1
2024-01-23 13:00:00+00:00,-9.179e-05,1,-0.3143009397199251,0.001147375,-0.34015356471992514,0.03,1
2024-01-23 14:00:00+00:00,-9.179e-05,1,5.279618686412904,0.001147375,5.253766061412905,0.03,1
2024-01-23 15:00:00+00:00,-9.179e-05,1,1.318410659213708,0.001147375,1.292558034213708,0.03,1
2024-01-23 16:00:00+00:00,-0.00030542,1,1.5111182011354771,0.00381775,1.4879359511354773,0.03,1
2024-01-23 17:00:00+00:00,-0.00030542,1,-2.6306557421017325,0.00381775,-2.6538379921017325,0.03,1
2024-01-23 18:00:00+00:00,-0.00030542,1,0.2975700658321983,0.00381775,0.2743878158321983,0.03,1
2024-01-23 19:00:00+00:00,-0.00030542,1,-0.13214405622954736,0.00381775,-0.15532630622954735,0.03,1
2024-01-23 20:00:00+00:00,-0.00030542,1,0.5439723295818122,0.00381775,0.5207900795818121,0.03,1
2024-01-23 21:00:00+00:00,-0.00030542,1,2.9480593009463254,0.00381775,2.9248770509463253,0.03,1
2024-01-23 22:00:00+00:00,-0.00030542,1,2.817087696669644,0.00381775,2.793905446669644,0.03,1
2024-01-23 23:00:00+00:00,-0.00030542,1,1.2184927499231082,0.00381775,1.1953104999231083,0.03,1
2024-01-24 00:00:00+00:00,-7.387e-05,1,-3.27233934284704,0.0009233749999999999,-3.29841596784704,0.03,1
2024-01-24 01:00:00+00:00,-7.387e-05,1,0.8203232623881211,0.0009233749999999999,0.7942466373881211,0.03,1
2024-01-24 02:00:00+00:00,-7.387e-05,1,-1.0105881049451328,0.0009233749999999999,-1.0366647299451328,0.03,1
2024-01-24 03:00:00+00:00,-7.387e-05,1,0.4907791058847254,0.0009233749999999999,0.4647024808847254,0.03,1
2024-01-24 04:00:00+00:00,-7.387e-05,1,1.9083951611004304,0.0009233749999999999,1.8823185361004304,0.03,1
2024-01-24 05:00:00+00:00,-7.387e-05,1,0.8792960624955097,0.0009233749999999999,0.8532194374955097,0.03,1
2024-01-24 06:00:00+00:00,-7.387e-05,1,1.1756758060668873,0.0009233749999999999,1.1495991810668873,0.03,1
2024-01-24 07:00:00+00:00,-7.387e-05,1,-0.7465563736255001,0.0009233749999999999,-0.7726329986255002,0.03,1
2024-01-24 08:00:00+00:00,-0.00031748,1,0.07643507213068715,0.0039685,0.05340357213068715,0.03,1
2024-01-24 09:00:00+00:00,-0.00031748,1,1.5316092864762714,0.0039685,1.5085777864762715,0.03,1
2024-01-24 10:00:00+00:00,-0.00031748,1,-1.1046491990186929,0.0039685,-1.1276806990186927,0.03,1
2024-01-24 11:00:00+00:00,-0.00031748,1,-1.456075997424156,0.0039685,-1.4791074974241558,0.03,1
2024-01-24 12:00:00+00:00,-0.00031748,1,-0.6661011383945485,0.0039685,-0.6891326383945485,0.03,1
2024-01-24 13:00:00+00:00,-0.00031748,1,-0.13997980355511533,0.0039685,-0.1630113035551153,0.03,1
2024-01-24 14:00:00+00:00,-0.00031748,1,-0.5149422317309866,0.0039685,-0.5379737317309866,0.03,1
2024-01-24 15:00:00+00:00,-0.00031748,1,3.1719364342416303,0.0039685,3.14890493424163,0.03,1
2024-03-30 08:00:00+00:00,0.00059022,-1,-0.2757299595017989,0.007377750000000001,-0.2953522095017989,0.02,2
2024-03-30 09:00:00+00:00,0.00059022,-1,0.19173163452929165,0.007377750000000001,0.17210938452929164,0.02,2
2024-03-30 10:00:00+00:00,0.00059022,-1,-0.3352895010310968,0.007377750000000001,-0.3549117510310968,0.02,2
2024-03-30 11:00:00+00:00,0.00059022,-1,0.11961723914302778,0.007377750000000001,0.09999498914302779,0.02,2
2024-03-30 12:00:00+00:00,0.00059022,-1,-0.6917966521319538,0.007377750000000001,-0.7114189021319539,0.02,2
2024-03-30 13:00:00+00:00,0.00059022,-1,0.21418380391723912,0.007377750000000001,0.19456155391723912,0.02,2
2024-03-30 14:00:00+00:00,0.00059022,-1,0.4417126503780591,0.007377750000000001,0.4220904003780591,0.02,2
2024-03-30 15:00:00+00:00,0.00059022,-1,-0.27480750910454166,0.007377750000000001,-0.29442975910454167,0.02,2
2024-03-30 16:00:00+00:00,0.0005833,-1,0.4544375196831525,0.00729125,0.4347287696831525,0.02,2
2024-03-30 17:00:00+00:00,0.0005833,-1,0.685552026472746,0.00729125,0.665843276472746,0.02,2
2024-03-30 18:00:00+00:00,0.0005833,-1,-0.1808645817688343,0.00729125,-0.2005733317688343,0.02,2
2024-03-30 19:00:00+00:00,0.0005833,-1,0.6405242758239676,0.00729125,0.6208155258239676,0.02,2
2024-03-30 20:00:00+00:00,0.0005833,-1,0.3278890544662346,0.00729125,0.3081803044662346,0.02,2
2024-03-30 21:00:00+00:00,0.0005833,-1,0.14607428038673836,0.00729125,0.12636553038673837,0.02,2
2024-03-30 22:00:00+00:00,0.0005833,-1,0.26835829718179244,0.00729125,0.24864954718179247,0.02,2
2024-03-30 23:00:00+00:00,0.0005833,-1,-0.29271883323406417,0.00729125,-0.31242758323406417,0.02,2
2024-03-31 08:00:00+00:00,0.00059022,-1,0.30334307068142974,0.008469625,0.2848126956814297,0.02,2
2024-03-31 09:00:00+00:00,0.00059022,-1,0.04862039721402814,0.008469625,0.03009002221402814,0.02,2
2024-03-31 10:00:00+00:00,0.00059022,-1,-0.2064736265189987,0.008469625,-0.2250040015189987,0.02,2
2024-03-31 11:00:00+00:00,0.00059022,-1,-0.14548984137645257,0.008469625,-0.16402021637645256,0.02,2
2024-03-31 12:00:00+00:00,0.00059022,-1,-0.04844961335084599,0.008469625,-0.06697998835084598,0.02,2
2024-03-31 13:00:00+00:00,0.00059022,-1,0.5464162705843182,0.008469625,0.5278858955843182,0.02,2
2024-03-31 14:00:00+00:00,0.00059022,-1,0.34150539349570114,0.008469625,0.3229750184957011,0.02,2
2024-03-31 15:00:00+00:00,0.00059022,-1,-0.3171507903553572,0.008469625,-0.33568116535535725,0.02,2
2024-04-01 00:00:00+00:00,0.00058368,-1,0.4385437653328158,0.007296,0.4188397653328158,0.02,2
2024-04-01 01:00:00+00:00,0.00058368,-1,-0.03661885912143449,0.007296,-0.05632285912143449,0.02,2
2024-04-01 02:00:00+00:00,0.00058368,-1,0.3178098262315001,0.007296,0.2981058262315001,0.02,2
2024-04-01 03:00:00+00:00,0.00058368,-1,0.6509879895809828,0.007296,0.6312839895809828,0.02,2
2024-04-01 04:00:00+00:00,0.00058368,-1,4.280074290125675,0.007296,4.2603702901256755,0.02,2
2024-04-01 05:00:00+00:00,0.00058368,-1,-1.0745913818740211,0.007296,-1.094295381874021,0.02,2
