coin,window,is_start,is_end,oos_start,oos_end,best_threshold,is_sharpe,is_total_ret,is_win_rate,is_n,oos_n,oos_sharpe,oos_win_rate,oos_total_ret,oos_gross_ret,oos_fund_pnl,oos_max_dd,oos_p_value,oos_long_net,oos_short_net,oos_long_sharpe,oos_short_sharpe
INJ,3,2022-08-29 00:00:00+00:00,2022-12-27 00:00:00+00:00,2022-12-27 00:00:00+00:00,2023-02-25 00:00:00+00:00,0.07,0.6722627057441124,18.822803736510004,0.47675012774655084,1957,208,4.078462302889053,0.5144230769230769,15.201466226128982,20.005259226128985,0.8122070000000001,-0.17335657947274868,0.5303969425451672,2.1327018492667005,13.068764376862278,1.1962269349103347,6.709027595747665
INJ,4,2022-12-27 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-06-25 00:00:00+00:00,0.05,8.053434948659202,39.46190114293533,0.5138888888888888,288,144,-4.506550240055534,0.4861111111111111,-9.02207528872202,-6.252695288722016,1.1186200000000002,-0.15053679861999375,0.5643115626317683,-4.676197144369711,-4.345878144352309,-4.97052214129886,-4.082818485904883
INJ,5,2023-04-26 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-10-23 00:00:00+00:00,0.02,3.2869783352809026,6.901151440625624,0.5347222222222222,144,64,-10.238045902197497,0.53125,-4.749998273206941,-3.331196273206941,0.30919800000000003,-0.03993442129381818,0.3848465401571225,-4.706184967654568,-0.04381330555237317,-20.054466547812048,-0.19029047589467718
INJ,6,2023-08-24 00:00:00+00:00,2023-12-22 00:00:00+00:00,2023-12-22 00:00:00+00:00,2024-02-20 00:00:00+00:00,0.02,11.287208170744162,23.634213040299272,0.5,128,64,27.119627275192883,0.625,19.117477376077623,20.478386376077623,0.367091,-0.03862977741096846,0.023706921433703055,5.868140168500561,13.249337207577064,15.958254871674935,39.23341222808299
INJ,7,2023-12-22 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-06-19 00:00:00+00:00,0.02,16.282486975018447,46.838002722361274,0.546875,128,64,-11.735279830616438,0.46875,-7.584722868044231,-6.0085218680442285,0.15179900000000002,-0.1155124079009521,0.31966415030322354,3.2592964888969607,-10.844019356941192,9.332647359245179,-38.692307662430395
INJ,8,2024-04-20 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-10-17 00:00:00+00:00,0.07,-0.6077084929271529,-11.555157871919896,0.5027455765710799,1639,711,0.3984920605660452,0.4908579465541491,3.2475868499186085,21.513589849918613,0.9309969999999999,-0.37476632065875587,0.9096441761880837,7.863201382596938,-4.615614532678333,7.224196603265663,-0.6539649103869842
INJ,9,2024-08-18 00:00:00+00:00,2024-12-16 00:00:00+00:00,2024-12-16 00:00:00+00:00,2025-02-14 00:00:00+00:00,0.02,9.926603063721885,19.38852048290557,0.5078125,128,863,2.5681824240133966,0.49942062572421786,31.03877479793446,53.16554779793447,1.1742269999999997,-0.39775913029973603,0.4204178964810752,4.061303117736559,26.977471680197908,5.72479732328689,2.3849010905561374
INJ,10,2024-12-16 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-06-14 00:00:00+00:00,0.02,2.270973081957848,38.354400365051106,0.5041736227045075,1198,367,-7.232443943773788,0.4768392370572207,-31.208557276266088,-21.879120276266093,0.579563,-0.35402052925127664,0.13963864298848688,-3.7859227120982455,-27.42263456416784,-11.539348850123805,-6.876236062681322
INJ,11,2025-04-15 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-10-12 00:00:00+00:00,0.02,-5.581687477280652,-70.90790025839692,0.474025974025974,1078,862,1.7583275526135427,0.4837587006960557,22.758374953500212,44.610698828500205,1.421676125,-0.2676510495361493,0.5813854804119952,-1.9884045981011405,24.746779551601353,-3.7601930834752886,1.9927256319236257
INJ,12,2025-08-13 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-11 00:00:00+00:00,2026-02-09 00:00:00+00:00,0.02,2.7852196542222334,45.80051378844166,0.5004405286343613,1135,240,-4.646499291885378,0.4791666666666667,-10.409326429931962,-4.328886429931961,0.3995600000000001,-0.22020818393987057,0.44259686132586545,2.7086910265269895,-13.11801745645895,9.94460686965867,-6.669550088939692
