hour,premium,signal,raw_ret,fund_pnl,net_ret,threshold,window
2022-05-03 08:00:00+00:00,0.0001,-1,1.0664247934119666,0.00125,1.0406747934119667,0.03,1
2022-05-03 09:00:00+00:00,0.0001,-1,-0.21690512130473466,0.00125,-0.24265512130473466,0.03,1
2022-05-03 10:00:00+00:00,0.0001,-1,-1.064126420692931,0.00125,-1.089876420692931,0.03,1
2022-05-03 11:00:00+00:00,0.0001,-1,0.6991625119379883,0.00125,0.6734125119379882,0.03,1
2022-05-03 12:00:00+00:00,0.0001,-1,1.0579956267104476,0.00125,1.0322456267104476,0.03,1
2022-05-03 13:00:00+00:00,0.0001,-1,-0.21793919952324026,0.00125,-0.24368919952324025,0.03,1
2022-05-03 14:00:00+00:00,0.0001,-1,-0.5224778637088132,0.00125,-0.5482278637088133,0.03,1
2022-05-03 15:00:00+00:00,0.0001,-1,1.1845737263044804,0.00125,1.1588237263044805,0.03,1
2022-05-04 08:00:00+00:00,0.0001,-1,0.6444705442642095,0.00125,0.6187205442642094,0.03,1
2022-05-04 09:00:00+00:00,0.0001,-1,-0.7982601503165291,0.00125,-0.8240101503165291,0.03,1
2022-05-04 10:00:00+00:00,0.0001,-1,0.1404072038911713,0.00125,0.11465720389117132,0.03,1
2022-05-04 11:00:00+00:00,0.0001,-1,0.42912765330289043,0.00125,0.4033776533028904,0.03,1
2022-05-04 12:00:00+00:00,0.0001,-1,1.2917367586779456,0.00125,1.2659867586779456,0.03,1
2022-05-04 13:00:00+00:00,0.0001,-1,0.23170243431264886,0.00125,0.20595243431264887,0.03,1
2022-05-04 14:00:00+00:00,0.0001,-1,-0.51718386800537,0.00125,-0.54293386800537,0.03,1
2022-05-04 15:00:00+00:00,0.0001,-1,-1.1808105891794631,0.00125,-1.206560589179463,0.03,1
2022-05-04 16:00:00+00:00,0.0001,-1,0.8014320432379939,0.00125,0.7756820432379938,0.03,1
2022-05-04 17:00:00+00:00,0.0001,-1,-3.820853439781603,0.00125,-3.846603439781603,0.03,1
2022-05-04 18:00:00+00:00,0.0001,-1,-1.6267868923260729,0.00125,-1.6525368923260728,0.03,1
2022-05-04 19:00:00+00:00,0.0001,-1,0.7004044697026207,0.00125,0.6746544697026207,0.03,1
2022-05-04 20:00:00+00:00,0.0001,-1,-0.19326167195464672,0.00125,-0.21901167195464671,0.03,1
2022-05-04 21:00:00+00:00,0.0001,-1,-0.09649095341941136,0.00125,-0.12224095341941135,0.03,1
2022-05-04 22:00:00+00:00,0.0001,-1,-1.0234849145571623,0.00125,-1.0492349145571622,0.03,1
2022-05-04 23:00:00+00:00,0.0001,-1,0.08276828537323491,0.00125,0.05701828537323492,0.03,1
2022-05-05 00:00:00+00:00,0.0001,-1,0.8764410131389322,0.00125,0.8506910131389321,0.03,1
2022-05-05 01:00:00+00:00,0.0001,-1,-0.7106986407799927,0.00125,-0.7364486407799927,0.03,1
2022-05-05 02:00:00+00:00,0.0001,-1,0.4540085171627738,0.00125,0.42825851716277374,0.03,1
2022-05-05 03:00:00+00:00,0.0001,-1,-0.20487874507594375,0.00125,-0.23062874507594375,0.03,1
2022-05-05 04:00:00+00:00,0.0001,-1,1.2809547234432328,0.00125,1.2552047234432329,0.03,1
2022-05-05 05:00:00+00:00,0.0001,-1,0.18804920757343607,0.00125,0.16229920757343608,0.03,1
2022-05-05 06:00:00+00:00,0.0001,-1,-0.10379501418393178,0.00125,-0.12954501418393177,0.03,1
2022-05-05 07:00:00+00:00,0.0001,-1,1.0166265466671993,0.00125,0.9908765466671993,0.03,1
2022-05-05 08:00:00+00:00,0.0001,-1,0.11141332213845949,0.00125,0.0856633221384595,0.03,1
2022-05-05 09:00:00+00:00,0.0001,-1,-0.3142597846253691,0.00125,-0.3400097846253691,0.03,1
2022-05-05 10:00:00+00:00,0.0001,-1,0.36673256557485706,0.00125,0.340982565574857,0.03,1
2022-05-05 11:00:00+00:00,0.0001,-1,-0.2882601576766648,0.00125,-0.31401015767666485,0.03,1
2022-05-05 12:00:00+00:00,0.0001,-1,2.6516202882973463,0.00125,2.6258702882973464,0.03,1
2022-05-05 13:00:00+00:00,0.0001,-1,2.516968458689497,0.00125,2.491218458689497,0.03,1
2022-05-05 14:00:00+00:00,0.0001,-1,4.993093584760986,0.00125,4.967343584760986,0.03,1
2022-05-05 15:00:00+00:00,0.0001,-1,-0.69279341827142,0.00125,-0.7185434182714201,0.03,1
2022-05-08 08:00:00+00:00,0.0001,-1,0.2739519253854018,0.00125,0.24820192538540178,0.03,1
2022-05-08 09:00:00+00:00,0.0001,-1,-1.3172029960419323,0.00125,-1.3429529960419322,0.03,1
2022-05-08 10:00:00+00:00,0.0001,-1,0.03760953822209907,0.00125,0.011859538222099075,0.03,1
2022-05-08 11:00:00+00:00,0.0001,-1,0.785502528286315,0.00125,0.7597525282863149,0.03,1
2022-05-08 12:00:00+00:00,0.0001,-1,1.2052934072730965,0.00125,1.1795434072730966,0.03,1
2022-05-08 13:00:00+00:00,0.0001,-1,-2.1261241270266575,0.00125,-2.1518741270266575,0.03,1
2022-05-08 14:00:00+00:00,0.0001,-1,0.3235883472240623,0.00125,0.29783834722406227,0.03,1
