hour,premium,signal,raw_ret,fund_pnl,net_ret,threshold
2026-04-19 16:00:00+00:00,-7.96e-06,1,-1.1746238510610998,9.95e-05,-1.2015243510610998,0.05
2026-04-19 17:00:00+00:00,-7.96e-06,1,0.11354605511971332,9.95e-05,0.08664555511971332,0.05
2026-04-19 18:00:00+00:00,-7.96e-06,1,0.40770158398821826,9.95e-05,0.3808010839882182,0.05
2026-04-19 19:00:00+00:00,-7.96e-06,1,-0.13571592221083312,9.95e-05,-0.1626164222108331,0.05
2026-04-20 04:00:00+00:00,-3.814e-05,1,-1.6275223618988865,0.000541,-1.6539813618988866,0.05
2026-04-20 05:00:00+00:00,-3.814e-05,1,0.7718540022270747,0.000541,0.7453950022270747,0.05
2026-04-20 06:00:00+00:00,-3.814e-05,1,0.6087269388650209,0.000541,0.5822679388650209,0.05
2026-04-20 07:00:00+00:00,-3.814e-05,1,-0.06745362818999495,0.000541,-0.09391262818999495,0.05
2026-04-20 16:00:00+00:00,5e-05,-1,-0.0,0.000625,-0.026375,0.05
2026-04-20 17:00:00+00:00,5e-05,-1,-0.9723833523438888,0.000625,-0.9987583523438889,0.05
2026-04-20 18:00:00+00:00,5e-05,-1,-0.28549486834212073,0.000625,-0.31186986834212077,0.05
2026-04-20 19:00:00+00:00,5e-05,-1,-0.4158010148663677,0.000625,-0.44217601486636776,0.05
2026-04-20 20:00:00+00:00,5e-05,-1,-0.0,0.000625,-0.026375,0.05
2026-04-20 21:00:00+00:00,5e-05,-1,0.8994247317308434,0.000625,0.8730497317308433,0.05
2026-04-20 22:00:00+00:00,5e-05,-1,0.7964643873109485,0.000625,0.7700893873109484,0.05
2026-04-20 23:00:00+00:00,5e-05,-1,-0.39902513595992456,0.000625,-0.4254001359599246,0.05
2026-04-21 00:00:00+00:00,5e-05,-1,0.4434597067865753,0.000625,0.4170847067865753,0.05
2026-04-21 01:00:00+00:00,5e-05,-1,0.6465299524430413,0.000625,0.6201549524430413,0.05
2026-04-21 02:00:00+00:00,5e-05,-1,-0.5576015339546374,0.000625,-0.5839765339546374,0.05
2026-04-21 03:00:00+00:00,5e-05,-1,-0.33307458348687696,0.000625,-0.359449583486877,0.05
