coin,window,is_start,is_end,oos_start,oos_end,best_threshold,is_sharpe,is_total_ret,is_win_rate,is_n,oos_n,oos_sharpe,oos_win_rate,oos_total_ret,oos_gross_ret,oos_fund_pnl,oos_max_dd,oos_p_value,oos_long_net,oos_short_net,oos_long_sharpe,oos_short_sharpe
XRP,1,2022-01-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,0.07,1.116413617293075,17.690949474859238,0.4710526315789474,1900,352,0.7982697333617657,0.5142045454545454,3.396713113462374,12.12097411346237,0.7797390000000001,-0.20764236172437778,0.8729589106758906,-10.858176059671683,14.254889173134055,-6.376979442280608,5.897581388130483
XRP,2,2022-05-01 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-10-28 00:00:00+00:00,0.02,4.097462615104916,23.291580485951954,0.5091911764705882,544,191,-8.037005039712867,0.4816753926701571,-12.652304263877602,-7.855641263877596,0.3603370000000001,-0.14084182110628243,0.23680837504985924,-6.633493272271711,-6.018810991605892,-25.310158677101512,-4.591223857097332
XRP,3,2022-08-29 00:00:00+00:00,2022-12-27 00:00:00+00:00,2022-12-27 00:00:00+00:00,2023-02-25 00:00:00+00:00,0.02,1.3772538259313118,5.112390242253943,0.48519362186788156,439,1141,-3.7214379630954104,0.4504820333041192,-29.232963180860736,0.03888981913927836,1.5351469999999998,-0.4090320595506307,0.17951372118214168,1.9627508992878235,-31.195714080148562,7.86418489577483,-4.10144290264557
XRP,4,2022-12-27 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-06-25 00:00:00+00:00,0.1,-1.4187166034065748,-22.70892566201882,0.46275071633237824,2094,752,-7.339129052344577,0.44813829787234044,-35.98108996153219,-16.798497961532178,1.1214079999999997,-0.4274806384199454,0.03184917036824572,-12.57393883101098,-23.407151130521214,-14.281490553555093,-5.8219308643863625
XRP,5,2023-04-26 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-10-23 00:00:00+00:00,0.02,-1.079939866656,-14.475164602215187,0.4537591483699268,1503,423,-8.356965581060615,0.425531914893617,-19.47891399160602,-8.623091991606017,0.565178,-0.22648910329005215,0.06700209532557659,-2.3100029462848433,-17.16891104532118,-14.629717938862871,-7.897655143115073
XRP,6,2023-08-24 00:00:00+00:00,2023-12-22 00:00:00+00:00,2023-12-22 00:00:00+00:00,2024-02-20 00:00:00+00:00,0.1,-3.257292548871535,-17.55643905352818,0.42439862542955326,582,1175,-2.4907856815364875,0.4570212765957447,-19.79603657113462,12.254476428865384,-0.32551300000000005,-0.40003218293263865,0.36183616124336315,-30.186921627875087,10.390885056740474,-4.952258574646197,6.51169085960363
XRP,7,2023-12-22 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-06-19 00:00:00+00:00,0.02,10.010499664840987,17.24724509306864,0.5039370078740157,127,64,5.39307568274025,0.515625,2.9527876690022175,4.534477669002218,0.14631000000000002,-0.05099585589884735,0.6464062374021986,-1.3949421993943791,4.3477298683965975,-6.358220907131512,13.598095150876205
XRP,8,2024-04-20 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-10-17 00:00:00+00:00,0.02,9.327458645473774,9.790441645372752,0.5390625,128,486,-1.381228960693825,0.4773662551440329,-4.236151939502797,8.255626060497205,0.6302220000000001,-0.12937876665894996,0.7450672947805164,-0.15684830576907793,-4.079303633733721,-1.0116625808668482,-1.4027456111915706
XRP,9,2024-08-18 00:00:00+00:00,2024-12-16 00:00:00+00:00,2024-12-16 00:00:00+00:00,2025-02-14 00:00:00+00:00,0.05,-3.9604921378275297,-17.387326307261993,0.4791666666666667,288,902,-0.12208840102371431,0.5011086474501109,-1.4591102198477124,21.757958780152304,1.136931,-0.6203286665163316,0.9687583490879803,10.500208592146269,-11.959318811993985,8.488777960958917,-1.1207392617404657
XRP,10,2024-12-16 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-06-14 00:00:00+00:00,0.07,0.23231492769471893,3.3301832609046187,0.49085923217550276,1094,655,-0.16651722393914692,0.5236641221374045,-0.8062671107103192,16.035940889289698,0.842792,-0.2364243594311887,0.9636962465532026,6.341868480113499,-7.148135590823816,9.6523694310953,-1.7122440261268839
XRP,11,2025-04-15 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-10-12 00:00:00+00:00,0.1,-0.7922430034406148,-10.525167383828881,0.5089399744572158,1566,702,-1.1606822853701642,0.48575498575498577,-5.350875629578351,12.822778120421663,0.78034625,-0.2005213869265315,0.7425777375441465,-5.495829522459281,0.14495389288093063,-5.2148497226146695,0.040763766364813485
XRP,12,2025-08-13 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-11 00:00:00+00:00,2026-02-09 00:00:00+00:00,0.1,4.541023473387396,32.77334602792552,0.501577287066246,951,295,8.152674386313974,0.5152542372881356,21.91413805447555,29.33929130447555,0.53984675,-0.09156932602916414,0.13570168848955896,12.515891924345862,9.398246130129689,7.897809534091596,8.78920812475797
