coin,window,is_start,is_end,oos_start,oos_end,best_threshold,is_sharpe,is_total_ret,is_win_rate,is_n,oos_n,oos_sharpe,oos_win_rate,oos_total_ret,oos_gross_ret,oos_fund_pnl,oos_max_dd,oos_p_value,oos_long_net,oos_short_net,oos_long_sharpe,oos_short_sharpe
IMX,1,2022-01-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,0.03,3.3272073946327088,88.63012214382965,0.5055957867017775,1519,439,2.109642607252361,0.4715261958997722,20.82830455907321,31.58918555907322,1.0921190000000003,-0.301405751674776,0.6369702699819679,1.6435820534993333,19.184722505573877,0.9445616682051536,2.424202870421707
IMX,2,2022-05-01 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-10-28 00:00:00+00:00,0.02,0.4072452292941318,9.774066272879445,0.4647099930118798,1431,400,4.680014172363017,0.4925,19.740298082232915,29.67182808223292,0.8684699999999999,-0.135823193407052,0.3178886242778911,6.515457152648126,13.22484092958479,26.367283319015993,3.342463715739726
IMX,3,2022-08-29 00:00:00+00:00,2022-12-27 00:00:00+00:00,2022-12-27 00:00:00+00:00,2023-02-25 00:00:00+00:00,0.07,4.742542354410137,47.78687465745277,0.48748510131108463,839,208,-1.8040339314950011,0.5144230769230769,-4.581324935289135,-0.2666319352891353,1.301307,-0.2309282716511992,0.7812998824341738,3.6626073483717363,-8.243932283660872,6.013484604873291,-4.873866296324025
IMX,4,2022-12-27 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-06-25 00:00:00+00:00,0.02,5.992331035729092,11.067038841262523,0.5390625,128,1079,1.028408703276335,0.5041705282669138,11.625186552491922,39.40612455249193,1.3520619999999999,-0.30387568705532053,0.7182216043204597,-4.265997223238612,15.891183775730532,-12.252632997599457,1.4502513975380305
IMX,5,2023-04-26 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-10-23 00:00:00+00:00,0.02,-0.6165195994597811,-12.16989889829523,0.4956689124157844,2078,256,1.5552265450164238,0.5078125,3.756437982807309,6.136862982807318,4.531574999999998,-0.08094582041703294,0.7905578091353272,0.29431381219977304,3.462124170607536,0.4362982773169466,2.4432361595639156
IMX,6,2023-08-24 00:00:00+00:00,2023-12-22 00:00:00+00:00,2023-12-22 00:00:00+00:00,2024-02-20 00:00:00+00:00,0.02,9.309015526992317,18.632354571625495,0.5378151260504201,119,1070,1.4834299232284214,0.49906542056074765,17.182134437289484,46.54118643728949,-0.469052,-0.3739222634649291,0.6042516356548067,10.113561570179172,7.068572867110315,0.9019672351583466,19.20727946752211
IMX,7,2023-12-22 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-06-19 00:00:00+00:00,0.05,11.087250808177089,52.081544889874884,0.5292096219931272,291,1223,2.310265837159195,0.5233033524121014,29.64577466848721,61.85931766848721,0.807457,-0.3173381843635479,0.38818411646160417,13.84742426697148,15.798350401515716,16.399040655235687,1.3190742148530354
IMX,8,2024-04-20 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-10-17 00:00:00+00:00,0.03,0.6434812956278931,12.839664146354348,0.520234291799787,1878,774,-5.2267490552733635,0.4599483204134367,-46.04209827086405,-25.752538270864072,0.6084400000000001,-0.6025923924702804,0.12067988680601247,-7.607588053561866,-38.43451021730219,-17.757720959854083,-4.588500260327422
IMX,9,2024-08-18 00:00:00+00:00,2024-12-16 00:00:00+00:00,2024-12-16 00:00:00+00:00,2025-02-14 00:00:00+00:00,0.02,2.336572473284321,4.2478407785266725,0.4666666666666667,120,1241,3.390223204339247,0.5044319097502015,54.91615594916935,87.62398644916934,0.7991695,-0.3194796561999578,0.2021825806384838,6.493705970439776,48.42244997872956,9.79780363999109,3.1294231181702497
IMX,10,2024-12-16 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-06-14 00:00:00+00:00,0.05,2.9673698953088343,73.72659906431353,0.5115443817342227,1949,822,0.5518861233123884,0.5109489051094891,6.755335449517972,27.247292699517963,1.702042749999999,-0.39264782386941594,0.865793396687498,9.77367352956621,-3.0183380800482524,5.816898545771353,-0.29005191288694937
IMX,11,2025-04-15 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-10-12 00:00:00+00:00,0.1,-0.4567031613536155,-11.5106710293624,0.4984599589322382,1948,923,-0.45577662846923256,0.5070422535211268,-6.360783072314678,17.42787892768532,1.132338,-0.4504736636847066,0.8824183718910897,-10.549170114788211,4.188387042473524,-2.6507817332358248,0.46660715466791886
IMX,12,2025-08-13 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-11 00:00:00+00:00,2026-02-09 00:00:00+00:00,0.05,2.8352890211168553,44.31009388427748,0.5185477505919495,1267,320,3.1777270275741456,0.53125,9.423668589250788,17.56639458925079,0.49727400000000005,-0.14957981310376656,0.5440502838953722,5.4386448081797685,3.9850237810710247,9.859879577179523,1.6577449793803942
