coin,window,is_start,is_end,oos_start,oos_end,best_threshold,is_sharpe,is_total_ret,is_win_rate,is_n,oos_n,oos_sharpe,oos_win_rate,oos_total_ret,oos_gross_ret,oos_fund_pnl,oos_max_dd,oos_p_value,oos_long_net,oos_short_net,oos_long_sharpe,oos_short_sharpe
CRV,1,2022-01-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,0.03,3.381575154786975,26.910681444573438,0.5074906367041199,534,287,1.1742898239467294,0.5261324041811847,6.748015406129714,13.842886406129722,0.6541289999999998,-0.2637306026790474,0.8318282095728479,4.607322435788273,2.1406929703414477,4.33357866102375,0.4566455530300442
CRV,2,2022-05-01 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-10-28 00:00:00+00:00,0.02,2.902250386969314,30.367006284108516,0.5206106870229008,655,654,2.5026780002989737,0.4908256880733945,15.28372895740836,31.928454957408363,1.013274,-0.13370447513264197,0.49433141738691844,7.0692736697644145,8.214455287643947,25.872751129493537,1.4093606388897006
CRV,3,2022-08-29 00:00:00+00:00,2022-12-27 00:00:00+00:00,2022-12-27 00:00:00+00:00,2023-02-25 00:00:00+00:00,0.07,3.4514903147421547,49.986346092314555,0.483633387888707,1222,1221,-1.9727460982745417,0.475020475020475,-31.441187153582568,-0.37140015358257017,1.8972129999999998,-0.814083447329644,0.4615637075031995,6.2347550733667765,-37.67594222694935,7.656140111002999,-2.510459746953569
CRV,4,2022-12-27 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-06-25 00:00:00+00:00,0.05,-0.5082662402046864,-13.215827426260468,0.47921425308359983,2189,951,2.66554446991814,0.46898002103049424,20.739217168463362,44.907627168463364,1.5085899999999999,-0.22131390552566796,0.38002357014932614,-3.6092526322774385,24.34846980074081,-3.9433034318189217,3.5970271230090924
CRV,5,2023-04-26 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-10-23 00:00:00+00:00,0.07,2.6179578223622486,47.974969304320865,0.47168742921857304,1766,839,-5.561858536179181,0.4100119189511323,-38.59097354267644,-17.44394354267643,1.50597,-0.5091663758343886,0.08557101586159016,-10.436179752896418,-28.154793789780022,-8.750878128570701,-4.962835952967791
CRV,6,2023-08-24 00:00:00+00:00,2023-12-22 00:00:00+00:00,2023-12-22 00:00:00+00:00,2024-02-20 00:00:00+00:00,0.03,1.948046154423224,3.8776844916475914,0.4659090909090909,176,1175,-3.2992583034443967,0.45787234042553193,-36.890827403283296,-4.118323403283301,-1.047504,-0.5804467220603224,0.22716620657853928,-40.97598485176297,4.085157448479684,-3.7933610664554607,11.03641379417513
CRV,7,2023-12-22 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-06-19 00:00:00+00:00,0.1,-1.282329919029214,-35.37891759114281,0.46277856804172596,2109,1430,-1.229810878786928,0.4230769230769231,-26.641889626728975,10.37644937327105,1.5916609999999998,-0.4694384284085672,0.61934786451246,-8.37857260499807,-18.263317021730906,-5.827501556472663,-0.9089784724775202
CRV,8,2024-04-20 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-10-17 00:00:00+00:00,0.02,-1.755619274847594,-60.279330956285946,0.4308072487644152,2428,1198,-1.4949622868702768,0.4257095158597663,-18.61900300898219,12.165583991017826,1.561413,-0.3211565016283306,0.5804699818865979,-2.7457473436409843,-15.873255665341208,-9.30467884345459,-1.3053179725672932
CRV,9,2024-08-18 00:00:00+00:00,2024-12-16 00:00:00+00:00,2024-12-16 00:00:00+00:00,2025-02-14 00:00:00+00:00,0.03,5.103400380319101,19.083958566287563,0.44886363636363635,176,1030,1.1902082980825675,0.5058252427184466,20.757322044637636,47.16547104463766,1.4018510000000002,-0.6173254942251848,0.6832693405781604,-2.140931637544683,22.898253682182308,-1.9697101292109116,1.4032390581893635
CRV,10,2024-12-16 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-06-14 00:00:00+00:00,0.03,0.9893402053631664,25.06348301950944,0.49141767323585506,1573,799,-2.6131984924248277,0.4831038798498123,-26.037228150678146,-5.645415150678133,1.1811869999999998,-0.4301057452148638,0.43022246600570646,-1.127061335636773,-24.910166815041368,-1.6467946668079885,-2.6840452365924095
CRV,11,2025-04-15 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-10-12 00:00:00+00:00,0.1,-2.8702407451284864,-80.76163223896671,0.48904042864101316,2053,1166,-0.5706358508115608,0.4614065180102916,-7.066880386565201,22.83888061343481,1.5762389999999997,-0.3364749581704552,0.8351183496191563,-7.728231396867285,0.6613510103020843,-3.9456446038264903,0.06383519769227015
CRV,12,2025-08-13 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-11 00:00:00+00:00,2026-02-09 00:00:00+00:00,0.05,-1.5969517321247493,-33.798873016789486,0.462406015037594,1862,894,1.7093052971359808,0.4317673378076063,15.542371685889965,38.443351685889986,1.23702,-0.4192398802405153,0.585164555214517,-4.917695672272207,20.460067358162178,-6.12764644371796,2.4682257757666273
