coin,window,is_start,is_end,oos_start,oos_end,best_threshold,is_sharpe,is_total_ret,is_win_rate,is_n,oos_n,oos_sharpe,oos_win_rate,oos_total_ret,oos_gross_ret,oos_fund_pnl,oos_max_dd,oos_p_value,oos_long_net,oos_short_net,oos_long_sharpe,oos_short_sharpe
FIL,1,2022-01-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,0.03,2.438569952782053,53.65735301196988,0.5008347245409015,1797,504,4.278576869175638,0.5218253968253969,33.059388039977605,45.58602203997761,1.081366,-0.28074051237747844,0.3052565813585,-2.581538458600509,35.64092649857811,-1.686153275125332,6.287145481237816
FIL,2,2022-05-01 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-10-28 00:00:00+00:00,0.03,0.9754797043426513,21.848840891755287,0.4897959183673469,1470,1046,3.5970246488392603,0.5019120458891013,33.034055617646146,59.91227061764616,1.363785,-0.18180556749118693,0.21416133001371002,12.78910106137209,20.244954556274052,35.15073105879485,2.3002676417303407
FIL,3,2022-08-29 00:00:00+00:00,2022-12-27 00:00:00+00:00,2022-12-27 00:00:00+00:00,2023-02-25 00:00:00+00:00,0.02,2.1945892889025225,37.81198810476513,0.49012074643249176,1822,64,8.239671207911805,0.40625,5.818699094103657,7.278549094103656,0.26815,-0.027655187850502305,0.4838512488002905,-2.0889877522326135,7.90768684633627,-13.076040608263112,16.784746405788137
FIL,4,2022-12-27 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-06-25 00:00:00+00:00,0.02,15.811055787409943,30.684743076995687,0.484375,128,918,0.42294354833458037,0.48148148148148145,4.200376961943924,27.808843961943936,1.177533,-0.28500773591814305,0.8911278710939057,-1.590607974545278,5.790984936489205,-3.990227117830369,0.6073291214045982
FIL,5,2023-04-26 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-10-23 00:00:00+00:00,0.02,-0.5507568750505689,-10.50895632781657,0.4758269720101781,1965,639,-5.420008907397345,0.4694835680751174,-17.15686672387291,-0.7192987238729014,0.8154319999999999,-0.22594887880834555,0.14372579329012664,-5.7825549036920325,-11.374311820180878,-43.52974679269809,-3.762488938274734
FIL,6,2023-08-24 00:00:00+00:00,2023-12-22 00:00:00+00:00,2023-12-22 00:00:00+00:00,2024-02-20 00:00:00+00:00,0.03,2.509585331422727,4.249163963897118,0.4685714285714286,175,1015,-4.501123558087019,0.4719211822660099,-46.86917049345328,-18.715363493453278,-0.748807,-0.5739783527649839,0.12579680048284325,-43.22153685085541,-3.647633642597869,-4.510505118244626,-4.7848396928310235
FIL,7,2023-12-22 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-06-19 00:00:00+00:00,0.02,7.320263349645614,17.278784797074604,0.5354330708661418,127,64,-18.603424546699582,0.40625,-14.281541547536078,-12.672291547536076,0.11875000000000002,-0.16379328012609543,0.1168131164660371,-3.72664246026865,-10.554899087267426,-14.530868537828798,-21.965509995952495
FIL,8,2024-04-20 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-10-17 00:00:00+00:00,0.07,1.428121207040035,27.905473435757973,0.5085632730732635,2102,822,-1.618567108360985,0.4975669099756691,-10.354030784024562,10.819257215975457,1.0207119999999998,-0.24522253374548247,0.620161737866279,4.5747334452114075,-14.928764229235966,5.059535122256995,-2.72008726829843
FIL,9,2024-08-18 00:00:00+00:00,2024-12-16 00:00:00+00:00,2024-12-16 00:00:00+00:00,2025-02-14 00:00:00+00:00,0.02,16.123860145825915,25.044129207909165,0.5859375,128,982,3.3608900649457802,0.5162932790224033,40.35976254436541,65.61175554436542,1.262007,-0.3101250536691175,0.26074848904204784,7.22694098668001,33.1328215576854,12.419841500192119,2.9099429212068864
FIL,10,2024-12-16 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-06-14 00:00:00+00:00,0.03,1.1036600251776596,19.14961279308687,0.5108196721311475,1525,783,-3.6342871426947254,0.47381864623243936,-24.06818525165354,-3.96464625165353,1.037461,-0.337135555670603,0.2775723602281773,7.209071036983753,-31.2772562886373,21.328481089152262,-4.9881469099196
FIL,11,2025-04-15 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-10-12 00:00:00+00:00,0.07,-3.301654842767333,-54.312937586082256,0.4777370350969094,1909,949,1.2641948403858458,0.4952581664910432,16.03729404287722,40.44769204287724,1.212602,-0.2737203040498052,0.6774328659978601,-18.692725867403368,34.73001991028059,-19.154854268579655,2.9859234305020177
FIL,12,2025-08-13 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-11 00:00:00+00:00,2026-02-09 00:00:00+00:00,0.03,4.980101789818515,125.95941388108295,0.5181818181818182,1430,272,-5.831186253578055,0.5,-14.286875160777639,-7.537691160777635,0.594816,-0.18395033794349783,0.30509299377126403,0.7362952741177606,-15.023170434895396,2.521661602517002,-7.0435496679534255
