coin,window,is_start,is_end,oos_start,oos_end,best_threshold,is_sharpe,is_total_ret,is_win_rate,is_n,oos_n,oos_sharpe,oos_win_rate,oos_total_ret,oos_gross_ret,oos_fund_pnl,oos_max_dd,oos_p_value,oos_long_net,oos_short_net,oos_long_sharpe,oos_short_sharpe
DOT,1,2022-01-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-06-30 00:00:00+00:00,0.02,1.9515130746949507,6.995654043897686,0.5234375,256,64,21.005699306984237,0.5625,34.119193411477454,35.38396041147746,0.463233,-0.09501393920401231,0.07737703286190306,30.293228010856808,3.8259654006206407,27.815090085758165,11.380257512801135
DOT,2,2022-05-01 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-08-29 00:00:00+00:00,2022-10-28 00:00:00+00:00,0.02,11.51226707090416,30.360665420069417,0.48031496062992124,127,64,12.31390731797627,0.5625,4.898246013416083,6.427502013416083,0.19874400000000003,-0.0364886801597097,0.2965775210122438,5.024600340825869,-0.12635432740978603,25.09483091841947,-0.6419796339142821
DOT,3,2022-08-29 00:00:00+00:00,2022-12-27 00:00:00+00:00,2022-12-27 00:00:00+00:00,2023-02-25 00:00:00+00:00,0.05,5.451659966773102,15.403215583508373,0.4847560975609756,328,862,-2.180568513311947,0.4814385150812065,-18.046659159303946,4.051922840696063,1.1754179999999999,-0.33761059522240366,0.49414408858840314,-1.9837948881164609,-16.062864271187483,-3.854223166254926,-2.0752736289045743
DOT,4,2022-12-27 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-04-26 00:00:00+00:00,2023-06-25 00:00:00+00:00,0.07,0.3645850082323607,5.3309130508893645,0.4933171324422843,1646,584,3.92879501198986,0.4845890410958904,12.512083662133332,27.227882662133347,1.0522009999999997,-0.08811036774353824,0.3108077102219149,6.775608814096069,5.736474848037265,10.055818431203777,2.2952449037626192
DOT,5,2023-04-26 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-08-24 00:00:00+00:00,2023-10-23 00:00:00+00:00,0.03,1.0289993115308689,5.384349388247112,0.47591743119266056,872,96,-9.109712521653899,0.4166666666666667,-3.2771587341020347,-0.9584017341020346,0.273243,-0.04085367965608165,0.3426819465517016,0.5927897481805314,-3.8699484822825667,2.7395595803642676,-29.326065721745746
DOT,6,2023-08-24 00:00:00+00:00,2023-12-22 00:00:00+00:00,2023-12-22 00:00:00+00:00,2024-02-20 00:00:00+00:00,0.05,-6.80961450907913,-99.51794037117708,0.46622516556291393,1510,1191,-0.9484384225012972,0.4836272040302267,-10.293201707266524,22.69076129273347,-0.826963,-0.42550477886698324,0.7266152565909005,-15.86212810082998,5.568926393563466,-1.5845670297961778,6.767125738130143
DOT,7,2023-12-22 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-04-20 00:00:00+00:00,2024-06-19 00:00:00+00:00,0.02,7.916000519468081,18.288648302727367,0.5433070866141733,127,64,-1.1912663820224634,0.5,-0.9063213248566351,0.618786675143367,0.202892,-0.07216292431296246,0.9192203875860269,-6.427361979201466,5.521040654344832,-24.573050573548283,11.845051108077325
DOT,8,2024-04-20 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-08-18 00:00:00+00:00,2024-10-17 00:00:00+00:00,0.02,9.98975215272523,14.988991081937417,0.5234375,128,646,-6.320069643207959,0.43343653250773995,-25.099467572830495,-8.512822572830483,0.855355,-0.3104545106176786,0.08659245648416342,4.307239094842167,-29.406706667672665,27.150479957051548,-7.7353418457866745
DOT,9,2024-08-18 00:00:00+00:00,2024-12-16 00:00:00+00:00,2024-12-16 00:00:00+00:00,2025-02-14 00:00:00+00:00,0.02,18.84441381485154,31.61701847575388,0.6015625,128,918,2.9692967359985176,0.5119825708061002,32.95840125422025,56.55484225422026,1.1895589999999998,-0.24306362554908384,0.3366948461995015,8.150327567496385,24.808073686723866,14.32115454465471,2.364753672332685
DOT,10,2024-12-16 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-04-15 00:00:00+00:00,2025-06-14 00:00:00+00:00,0.02,3.4811785933573813,52.730531940509735,0.5072574484339191,1309,679,-4.950357381516474,0.47128129602356406,-29.836196683156423,-12.406933683156419,0.9037369999999999,-0.3770900704917409,0.16858918766282743,3.722994707613429,-33.559191390769854,14.910776215785624,-5.812962048335826
DOT,11,2025-04-15 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-08-13 00:00:00+00:00,2025-10-12 00:00:00+00:00,0.05,-3.2140748798707737,-44.19606172085934,0.47600518806744485,1542,950,3.2137202632732405,0.5,37.93398751358502,62.05360513858506,1.5303823749999999,-0.2626214335424365,0.29017797475160817,2.9286053307285798,35.00538218285645,2.599520406894828,3.279670989973971
DOT,12,2025-08-13 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-12-11 00:00:00+00:00,2026-02-09 00:00:00+00:00,0.02,5.153146685437977,66.13571072188513,0.5177514792899408,1014,407,-3.916174011615436,0.5061425061425061,-14.077764327825538,-3.706758327825529,0.6179939999999999,-0.3382281343003748,0.3990962539424917,-1.5032251239105712,-12.57453920391496,-5.253172185241954,-3.7954087766455458
